query_id,doc_id,relevance,iteration
71,4549,1,0
71,6263,1,0
71,7074,1,0
71,7102,1,0
71,7296,1,0
71,7464,1,0
71,7717,1,0
71,7913,1,0
71,8968,1,0
71,9537,1,0
71,11044,1,0
72,181,1,0
72,439,1,0
72,541,1,0
72,543,1,0
72,785,1,0
72,1205,1,0
72,1607,1,0
72,1985,1,0
72,2091,1,0
72,2213,1,0
72,2343,1,0
72,2793,1,0
72,3056,1,0
72,3876,1,0
72,3988,1,0
72,4108,1,0
72,5031,1,0
72,5267,1,0
72,5493,1,0
72,5888,1,0
72,6370,1,0
72,6884,1,0
72,7465,1,0
72,8685,1,0
72,9092,1,0
72,9197,1,0
72,9576,1,0
72,10063,1,0
72,10065,1,0
72,10512,1,0
72,10637,1,0
72,10640,1,0
73,169,1,0
73,427,1,0
73,1481,1,0
73,1617,1,0
73,1960,1,0
73,4442,1,0
73,4840,1,0
73,6899,1,0
73,7102,1,0
73,7196,1,0
73,7293,1,0
73,7580,1,0
73,8017,1,0
73,8019,1,0
73,8558,1,0
73,9202,1,0
73,10352,1,0
73,11044,1,0
74,47,1,0
74,540,1,0
74,668,1,0
74,957,1,0
74,1638,1,0
74,1640,1,0
74,1979,1,0
74,2712,1,0
74,2713,1,0
74,2793,1,0
74,3301,1,0
74,3533,1,0
74,4108,1,0
74,4449,1,0
74,5493,1,0
74,6460,1,0
74,8684,1,0
74,8687,1,0
74,9079,1,0
74,9316,1,0
74,9406,1,0
74,9424,1,0
74,9436,1,0
74,9569,1,0
74,9967,1,0
74,9968,1,0
74,10063,1,0
74,10375,1,0
74,10514,1,0
74,10763,1,0
74,10776,1,0
74,10778,1,0
75,275,1,0
75,782,1,0
75,935,1,0
75,1313,1,0
75,1321,1,0
75,1322,1,0
75,1469,1,0
75,1610,1,0
75,2194,1,0
75,2306,1,0
75,2308,1,0
75,2559,1,0
75,3183,1,0
75,3391,1,0
75,3392,1,0
75,3488,1,0
75,3860,1,0
75,4196,1,0
75,4204,1,0
75,4342,1,0
75,4610,1,0
75,4631,1,0
75,4714,1,0
75,4836,1,0
75,5470,1,0
75,5649,1,0
75,5652,1,0
75,6159,1,0
75,6341,1,0
75,6790,1,0
75,6882,1,0
75,6915,1,0
75,7076,1,0
75,7171,1,0
75,7262,1,0
75,7269,1,0
75,7284,1,0
75,7565,1,0
75,7700,1,0
75,7804,1,0
75,8118,1,0
75,8227,1,0
75,8322,1,0
75,8325,1,0
75,8329,1,0
75,8446,1,0
75,8546,1,0
75,8661,1,0
75,8813,1,0
75,8821,1,0
75,9083,1,0
75,9542,1,0
75,9555,1,0
75,9695,1,0
75,9700,1,0
75,9789,1,0
75,9795,1,0
75,9801,1,0
75,10057,1,0
75,10170,1,0
75,10190,1,0
75,11034,1,0
75,11037,1,0
75,11059,1,0
75,11187,1,0
75,11315,1,0
76,2819,1,0
76,3066,1,0
76,3756,1,0
76,5463,1,0
76,5646,1,0
76,7580,1,0
76,7674,1,0
76,9789,1,0
76,10319,1,0
77,450,1,0
77,451,1,0
77,2096,1,0
77,2724,1,0
77,3090,1,0
77,3318,1,0
77,3897,1,0
77,5294,1,0
77,5587,1,0
77,5903,1,0
77,6183,1,0
77,6187,1,0
77,6189,1,0
77,6190,1,0
77,6287,1,0
77,6386,1,0
77,6475,1,0
77,6568,1,0
77,7602,1,0
77,8156,1,0
77,8158,1,0
77,8594,1,0
77,10071,1,0
77,10648,1,0
78,654,1,0
78,939,1,0
78,1474,1,0
78,1475,1,0
78,2315,1,0
78,2955,1,0
78,3394,1,0
78,3970,1,0
78,4537,1,0
78,5661,1,0
78,5859,1,0
78,6974,1,0
78,7702,1,0
78,7908,1,0
78,8323,1,0
78,9087,1,0
78,9183,1,0
78,9290,1,0
78,9421,1,0
78,9423,1,0
78,10174,1,0
78,10485,1,0
78,10757,1,0
78,11185,1,0
78,11309,1,0
79,2275,1,0
79,2532,1,0
79,3020,1,0
79,3349,1,0
79,3455,1,0
79,3931,1,0
79,4500,1,0
79,4667,1,0
79,4993,1,0
79,5525,1,0
79,5941,1,0
79,6223,1,0
79,6227,1,0
79,7332,1,0
79,7531,1,0
79,7619,1,0
79,7769,1,0
79,7975,1,0
79,8090,1,0
79,8408,1,0
79,8508,1,0
79,9034,1,0
79,9053,1,0
79,9372,1,0
79,10019,1,0
79,10136,1,0
79,10724,1,0
79,10837,1,0
79,11126,1,0
80,3246,1,0
80,4101,1,0
80,6521,1,0
80,7158,1,0
80,7249,1,0
80,7594,1,0
80,7657,1,0
80,7687,1,0
80,8094,1,0
80,8219,1,0
80,8843,1,0
80,9933,1,0
80,11288,1,0
81,1060,1,0
81,8116,1,0
81,9936,1,0
81,11173,1,0
82,1467,1,0
82,2327,1,0
82,2445,1,0
82,3611,1,0
82,4346,1,0
82,4413,1,0
82,5650,1,0
82,5849,1,0
82,6332,1,0
82,6416,1,0
82,6783,1,0
82,6894,1,0
82,6909,1,0
82,7173,1,0
82,7340,1,0
82,8198,1,0
82,8326,1,0
82,8357,1,0
82,9931,1,0
82,10315,1,0
82,11034,1,0
82,11042,1,0
83,810,1,0
83,959,1,0
83,1487,1,0
83,1627,1,0
83,1977,1,0
83,2672,1,0
83,2822,1,0
83,3523,1,0
83,3641,1,0
83,4081,1,0
83,4090,1,0
83,4108,1,0
83,4622,1,0
83,4629,1,0
83,5571,1,0
83,6552,1,0
83,6803,1,0
83,6995,1,0
83,7073,1,0
83,7394,1,0
83,8251,1,0
83,8466,1,0
83,9191,1,0
83,9707,1,0
83,10213,1,0
83,11052,1,0
84,129,1,0
84,918,1,0
84,2685,1,0
84,3708,1,0
84,3710,1,0
84,4183,1,0
84,4412,1,0
84,4413,1,0
84,4705,1,0
84,5441,1,0
84,5722,1,0
84,5823,1,0
84,6138,1,0
84,6416,1,0
84,6422,1,0
84,6600,1,0
84,6857,1,0
84,6947,1,0
84,7647,1,0
84,7762,1,0
84,9537,1,0
84,10149,1,0
84,10457,1,0
85,784,1,0
85,1741,1,0
85,3278,1,0
85,5262,1,0
85,6449,1,0
85,7284,1,0
85,7474,1,0
85,10630,1,0
86,143,1,0
86,959,1,0
86,1487,1,0
86,2337,1,0
86,2465,1,0
86,2706,1,0
86,2822,1,0
86,3641,1,0
86,3754,1,0
86,4446,1,0
86,4630,1,0
86,5275,1,0
86,5367,1,0
86,6056,1,0
86,6267,1,0
86,6716,1,0
86,7394,1,0
86,8025,1,0
86,8108,1,0
86,8138,1,0
87,636,1,0
87,2565,1,0
87,3087,1,0
87,3314,1,0
87,3320,1,0
87,3425,1,0
87,6931,1,0
88,1107,1,0
88,2103,1,0
88,4368,1,0
88,5279,1,0
88,6642,1,0
88,7123,1,0
88,7326,1,0
88,7714,1,0
88,8384,1,0
88,8579,1,0
89,810,1,0
89,2286,1,0
89,4967,1,0
89,5233,1,0
89,9581,1,0
89,10463,1,0
89,10889,1,0
89,10892,1,0
89,10901,1,0
89,11022,1,0
89,11194,1,0
89,11301,1,0
90,180,1,0
90,505,1,0
90,1348,1,0
90,2009,1,0
90,2718,1,0
90,3084,1,0
90,3318,1,0
90,3719,1,0
90,4115,1,0
90,4365,1,0
90,4471,1,0
90,4561,1,0
90,4562,1,0
90,4643,1,0
90,4749,1,0
90,4751,1,0
90,4967,1,0
90,5687,1,0
90,6142,1,0
90,6581,1,0
90,6726,1,0
90,7011,1,0
90,7325,1,0
90,7603,1,0
90,8159,1,0
90,8418,1,0
90,9067,1,0
90,9204,1,0
90,10461,1,0
91,974,1,0
91,1059,1,0
91,1348,1,0
91,1462,1,0
91,2676,1,0
91,2854,1,0
91,2942,1,0
91,3318,1,0
91,3887,1,0
91,4365,1,0
91,4376,1,0
91,4751,1,0
91,4862,1,0
91,4969,1,0
91,5284,1,0
91,5588,1,0
91,6182,1,0
91,6282,1,0
91,6287,1,0
91,6519,1,0
91,6581,1,0
91,7010,1,0
91,7482,1,0
91,7594,1,0
91,7602,1,0
91,7928,1,0
91,8158,1,0
91,8219,1,0
91,8230,1,0
91,8591,1,0
91,9001,1,0
91,9224,1,0
91,9538,1,0
91,9826,1,0
91,10881,1,0
92,207,1,0
92,2731,1,0
92,4851,1,0
92,4978,1,0
92,5516,1,0
92,6207,1,0
92,8295,1,0
92,8381,1,0
92,8386,1,0
92,9055,1,0
92,9292,1,0
92,10234,1,0
92,10682,1,0
92,10869,1,0
93,182,1,0
93,443,1,0
93,532,1,0
93,788,1,0
93,1080,1,0
93,1156,1,0
93,1461,1,0
93,1964,1,0
93,2072,1,0
93,3072,1,0
93,3404,1,0
93,3514,1,0
93,3629,1,0
93,3859,1,0
93,3860,1,0
93,4087,1,0
93,4102,1,0
93,4442,1,0
93,4617,1,0
93,4618,1,0
93,5049,1,0
93,5259,1,0
93,5356,1,0
93,5756,1,0
93,5987,1,0
93,6091,1,0
93,6610,1,0
93,6705,1,0
93,6803,1,0
93,6804,1,0
93,7478,1,0
93,7488,1,0
93,7580,1,0
93,7676,1,0
93,7999,1,0
93,8129,1,0
93,8133,1,0
93,8459,1,0
93,8834,1,0
93,9429,1,0
93,9779,1,0
93,9875,1,0
93,9956,1,0
93,10497,1,0
93,11191,1,0
93,11318,1,0
